stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
DELSPEi,7250,DELTA AVE & SPENCERHILL LN,,39.127085,-84.433198,,,,,,0
DEL735i,7248,DELTA AVE 735,735 DELTA AVE & WASSON RD,39.125908,-84.43398,,,,,,0
DEL590i,7241,DELTA AVE 590,,39.12166,-84.436327,,,,,,0
SEYHIRie,6541,SEYMOUR AVE & HIRSCH DR,,39.187211,-84.461029,,,,,,0
LANRHOi,6809,LANGDON FARM RD & RHODE ISLAND AVE,,39.182019,-84.45834,,,,,,0
AVOREAi,6488,AVONLEA AVE & READING RD,,39.173112,-84.467391,,,,,,0
PADTENNi,6219,PADDOCK RD & TENNESSEE AVE,,39.16805,-84.478743,,,,,,0
COLBLUE,2938,COLERAIN AVE & BLUE ROCK RD,COLERAIN RD & BLUE ROCK RD,39.20137,-84.579889,,,,,,0
PADDREAi,5957,PADDOCK RD & READING RD,,39.156521,-84.480056,,,,,,0
READANi,5942,READING RD & DANA AVE,,39.152736,-84.484398,,,,,,0
REAFORi,5644,READING RD & FOREST AVE,READING RD & WINDHAM AVE,39.143918,-84.491363,,,,,,0
REA2129o,5233,READING RD 2129,,39.120742,-84.500369,,,,,,0
REAMLKo,5617,READING RD & MARTIN LUTHER KING DR,,39.134538,-84.496786,,,,,,0
MIT822o,5956,MITCHELL AVE 822,822 E MITCHELL AVE,39.156394,-84.484996,,,,,,0
MIT780o,5960,MITCHELL AVE 780,780 E MITCHELL AVE,39.157732,-84.486048,,,,,,0
MIT730o,5963,MITCHELL AVE 730,730 E MITCHELL AVE,39.159025,-84.487649,,,,,,0
EST4818o,5443,ESTE AVE 4818,,39.178056,-84.508342,,,,,,0
ESTESTo,5444,ESTE AVE & ESTECREEK DR,ESTE AVE & ESTECREEK RD,39.180974,-84.506697,,,,,,0
EST5722o,5756,ESTE AVE 5722,5722 ESTE AVE & CENTER HILL AVE,39.18618,-84.499879,,,,,,0
EST5753i,5755,ESTE AVE 5723,5723 ESTE AVE & CENTER HILL AVE,39.186885,-84.499342,,,,,,0
ESTESTi,5445,ESTE AVE & ESTECREEK RD,,39.181224,-84.506616,,,,,,0
EST4817i,5442,ESTE AVE 4817,,39.177877,-84.508435,,,,,,0
EPWKINi,5439,EPWORTH AVE & KINGS RUN DR,EAST EPWORTH AVE & KINGS RUN DR,39.17636,-84.509298,,,,,,0
EPWWINi,5066,EPWORTH AVE & WINTON RD,EAST EPWORTH AVE & WINTON RD,39.173356,-84.519178,,,,,,0
MITOREi,5057,MITCHELL AVE & ORIENT AVE,W MITCHELL AVE,39.172011,-84.515111,,,,,,0
MIT4523i,5051,MITCHELL AVE 4523,4523 W MITCHELL AVE,39.169727,-84.514431,,,,,,0
MITSPRi,5046,MITCHELL AVE & SPRING GROVE AVE,W MITCHELL AVE,39.166614,-84.513937,,,,,,0
MIT35i,5423,MITCHELL AVE 35,35 E MITCHELL AVE,39.160642,-84.502648,,,,,,0
MIT725i,5964,MITCHELL AVE 725,725 E MITCHELL AVE,39.159106,-84.488128,,,,,,0
MIT775i,5959,MITCHELL AVE 775,775 E MITCHELL AVE,39.15767,-84.486258,,,,,,0
MIT819i,5955,MITCHELL AVE 819,819 E MITCHELL AVE,39.156118,-84.485206,,,,,,0
PADREAo,6191,PADDOCK RD & READING RD,,39.156709,-84.479962,,,,,,0
PAD4154o,5965,PADDOCK RD 4154,,39.159591,-84.480174,,,,,,0
PADTENo,6220,PADDOCK RD & TENNESSEE AVE,,39.168166,-84.478521,,,,,,0
CALOAKo,6236,CALIFORNIA AVE & OAKDALE AVE,,39.176054,-84.475465,,,,,,0
REAJOSo,6484,READING RD & JOSEPH ST,,39.17288,-84.467764,,,,,,0
BERREAo,6483,BERKLEY AVE & READING RD,,39.172015,-84.467449,,,,,,0
WINLAKEi,5186,WINTON RD & LAKEVIEW DR,,39.25845,-84.518973,,,,,,0
CENCINi,4217,CENTRAL PARKWAY NEAR LUDLOW AVE,CENTRAL PKWY & LUDLOW AVE,39.151812,-84.53715,,,,,,0
RHOLANo,6807,RHODE ISLAND AVE & LANGDON FARM RD,,39.181813,-84.458971,,,,,,0
RHOSEYo,6821,RHODE ISLAND AVE & SEYMOUR AVE,,39.184374,-84.4582,,,,,,0
CEN3355i,4175,CENTRAL PKWY 3355,3356 CENTRAL PKWY,39.144167,-84.535061,,,,,,0
CEN12THo,4824,CENTRAL PKWY & 12TH ST,CENTRAL PKWY & W 12TH ST,39.107499,-84.519441,,,,,,0
CEN2000o,4523,CENTRAL PKWY 2000,1920 CENTRAL PKWY,39.118212,-84.523165,,,,,,0
CEN2440o,4083,CENTRAL PKWY 2440,2444 CENTRAL PKWY & UNKNOWN ALY,39.12735,-84.533357,,,,,,0
CENKOTo,4112,CENTRAL PKWY & KOTTMAN ST,,39.129412,-84.532437,,,,,,0
CENPARo,4137,CENTRAL PKWY & PARKWAY INN,CENTRAL PKWY & DAYS INN,39.134703,-84.532082,,,,,,0
CENMLKo,4156,CENTRAL PKWY NEAR MLK DR,US 52,39.137254,-84.532658,,,,,,0
CEN3364o,4177,CENTRAL PKWY 3364,3366 CENTRAL PKWY,39.144595,-84.535307,,,,,,0
CEN3440o,4179,CENTRAL PKWY 3440,,39.145148,-84.535693,,,,,,0
CENCOLo,4210,CENTRAL PKWY & COLLEGE DR,CENTRAL PKWY & CINCINNATI STATE,39.149304,-84.53849,,,,,,0
WIN4818o,5080,WINTON RD 4814,,39.177941,-84.519534,,,,,,0
WIN5040o,4655,WINTON RD 5040,5031 WINTON RD,39.183097,-84.521515,,,,,,0
WINPOWo,5170,WINTON RD & POWELL CROSLEY YMCA,9550 WINTON RD,39.241217,-84.510382,,,,,,0
WINPEPo,5171,WINTON RD & PEPPER CIR,,39.242163,-84.51085,,,,,,0
WINCORo,5180,WINTON RD & CORBETT RD,,39.25037,-84.512882,,,,,,0
WI11000o,4742,WINTON RD 11000,11100 WINTON RD,39.272394,-84.52272,,,,,,0
NORNORo,5764,NORTHLAND BLVD & NORTHPOINTE CENTER,,39.281019,-84.49884,,,,,,0
GHP&Ro,4735,GREENHILLS PARK & RIDE,ENFIELD ST,39.269031,-84.521172,,,,,,0
ENFFARi,4729,ENFIELD ST & FARRAGUT RD,,39.266916,-84.521521,,,,,,0
GHP&Ri,4734,GREEN HILLS PARK & RIDE,ENFIELD ST,39.268959,-84.521394,,,,,,0
REAVICo,6203,READING RD & VICTORY PKWY,,39.161654,-84.473658,,,,,,0
REA4366o,6205,READING RD 4366,,39.163421,-84.472409,,,,,,0
